Document,Lines,Words,Chars,Heading 1,Heading 2,Heading 3,Heading 4,Heading 5,Heading 6,Nb nodes,MdDocument,MdBlockQuote,MdIndentedCodeBlock,MdFencedCodeBlock,MdHeading,MdHtmlBlock,MdUnorderedList,MdOrderedList,MdListItem,MdParagraph,MdThematicBreak,MdSoftLineBreak,MdHardLineBreak,MdCode,MdEmphasis,MdStrongEmphasis,MdLink,MdImage,MdText,MdStrike,MdSuper,MdMaths,MdWikilink,LOC,avg
readmes.out/most_forked/gabrielecirulli/2048.md,39,217,2280,1,3,2,0,0,0,98,1,0,0,0,6,1,1,0,4,15,0,0,0,2,0,0,18,0,50,0,0,0,0,0,0.0
readmes.out/most_forked/getify/You-Dont-Know-JS.md,58,440,5132,1,6,0,0,0,0,161,1,0,0,0,7,0,1,0,6,22,0,5,0,0,0,3,19,1,70,0,0,0,0,0,0.0
readmes.out/most_forked/BVLC/caffe.md,46,223,2487,1,3,0,0,0,0,95,1,0,1,0,4,0,2,0,7,16,0,4,0,0,0,0,17,3,40,0,0,0,0,7,7.0
readmes.out/most_forked/robbyrussell/oh-my-zsh.md,252,1172,9318,0,11,9,7,5,0,347,1,0,0,16,32,1,3,0,8,56,0,0,0,31,7,3,21,2,166,0,0,0,0,44,2.0
readmes.out/most_forked/facebook/react-native.md,81,652,5994,1,5,3,0,0,0,211,1,0,0,0,9,0,4,0,16,32,6,0,0,5,0,8,31,3,94,0,0,0,0,0,0.0
readmes.out/most_forked/django/django.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/vuejs/vue.md,275,1621,14692,0,9,0,2,0,0,239,1,0,0,0,11,14,2,0,6,22,1,14,0,2,0,2,33,8,99,0,0,0,0,0,0.0
readmes.out/most_forked/moby/moby.md,58,476,3395,3,3,0,0,0,0,84,1,0,0,0,6,0,1,0,4,16,1,13,0,0,1,0,2,1,38,0,0,0,0,0,0.0
readmes.out/most_forked/scikit-learn/scikit-learn.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/spring-projects/spring-framework.md,49,172,2242,1,6,0,0,0,0,110,1,0,0,0,7,0,0,0,0,8,0,19,0,0,0,0,17,0,57,0,0,0,0,0,0.0
readmes.out/most_forked/freeCodeCamp/freeCodeCamp.md,127,768,6778,0,1,7,8,0,0,285,1,0,0,0,16,0,9,0,39,57,0,11,0,1,0,6,20,6,113,0,0,0,0,0,0.0
readmes.out/most_forked/airbnb/javascript.md,3857,21652,121052,2,40,0,0,0,0,4423,1,62,0,145,42,2,178,2,408,684,0,26,0,270,2,177,551,19,1298,0,0,0,0,2480,17.0
readmes.out/most_forked/apache/incubator-dubbo.md,28,232,3037,1,1,0,0,0,0,110,1,0,0,0,2,0,2,0,12,15,0,4,0,0,0,0,22,5,47,0,0,0,0,0,0.0
readmes.out/most_forked/laravel/laravel.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/DefinitelyTyped/DefinitelyTyped.md,339,2654,20195,1,5,4,23,0,0,772,1,2,0,7,33,0,5,1,24,90,0,45,0,133,7,0,47,3,374,0,0,0,0,44,6.0
readmes.out/most_forked/lord/slate.md,119,768,7015,0,6,3,0,0,0,266,1,0,0,1,9,4,5,1,38,50,0,0,0,6,1,11,37,0,102,0,0,0,0,7,7.0
readmes.out/most_forked/git/git.md,65,380,3133,1,0,0,0,0,0,132,1,0,0,0,1,0,1,0,4,14,0,30,0,6,0,0,9,0,65,0,0,0,0,0,0.0
readmes.out/most_forked/kubernetes/kubernetes.md,87,253,3329,1,3,0,0,2,0,119,1,0,0,2,6,1,0,0,0,13,2,13,0,0,0,0,17,4,60,0,0,0,0,8,4.0
readmes.out/most_forked/tastejs/todomvc.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/Homebrew/legacy-homebrew.md,7,41,412,1,0,0,0,0,0,21,1,0,0,0,1,0,1,0,2,4,0,0,0,1,0,0,2,0,9,0,0,0,0,0,0.0
readmes.out/most_forked/justjavac/free-programming-books-zh_CN.md,727,1606,37801,1,7,48,1,0,0,2483,1,0,0,0,57,1,77,0,545,551,0,1,0,0,0,0,545,6,699,0,0,0,0,0,0.0
readmes.out/most_forked/hakimel/reveal.js.md,1265,6117,51707,1,11,34,15,1,0,1240,1,0,0,57,62,0,13,8,99,218,0,12,0,106,3,19,104,2,533,0,0,0,0,654,11.0
readmes.out/most_forked/Trinea/android-open-project.md,3055,8055,139263,1,7,0,43,0,0,6368,1,3,1,0,51,1,0,41,542,567,0,84,1763,30,5,1,105,220,2902,0,0,0,0,14,14.0
readmes.out/most_forked/ansible/ansible.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/sindresorhus/awesome.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/keras-team/keras.md,187,976,8522,0,7,0,0,0,0,277,1,1,0,12,7,0,8,0,19,50,7,1,0,6,6,10,25,3,121,0,0,0,0,34,2.0
readmes.out/most_forked/wakaleo/game-of-life.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/antirez/redis.md,447,3178,20544,1,20,0,0,0,0,802,1,0,17,0,21,0,12,1,48,117,0,111,0,119,8,0,4,0,343,0,0,0,0,69,4.0
readmes.out/most_forked/iluwatar/java-design-patterns.md,49,259,2756,5,0,0,0,0,0,95,1,0,0,0,5,1,1,0,3,12,0,13,0,5,0,0,8,5,41,0,0,0,0,0,0.0
readmes.out/most_forked/ionic-team/ionic.md,54,196,2191,2,0,6,0,0,0,93,1,0,0,0,8,0,1,0,2,11,0,10,0,0,0,0,14,3,43,0,0,0,0,0,0.0
readmes.out/most_forked/daneden/animate.css.md,234,1465,8711,1,6,0,0,0,0,349,1,0,0,15,7,1,0,2,3,26,0,20,0,86,3,1,15,6,163,0,0,0,0,112,7.0
readmes.out/most_forked/elastic/elasticsearch.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/pallets/flask.md,2,3,15,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
readmes.out/most_forked/facebook/create-react-app.md,249,1192,16006,1,11,7,0,0,0,588,1,0,0,6,19,2,7,0,66,101,0,11,0,17,4,19,81,1,242,0,0,0,0,30,5.0
readmes.out/most_forked/heroku/node-js-sample.md,39,98,1240,1,3,0,0,0,0,58,1,0,0,2,4,0,1,0,5,11,0,0,0,0,0,0,10,1,23,0,0,0,0,9,4.0
readmes.out/most_forked/nodejs/node.md,637,2106,28543,1,6,9,3,0,0,2086,1,0,0,5,19,1,16,0,206,241,0,261,0,17,10,182,213,0,914,0,0,0,0,17,3.0
readmes.out/most_forked/eugenp/tutorials.md,43,155,1793,5,0,1,0,0,0,82,1,0,0,0,6,0,2,0,4,11,0,4,1,8,0,5,6,0,32,0,0,0,0,0,0.0
readmes.out/most_forked/reduxjs/redux.md,336,2594,24792,1,15,8,4,0,0,865,1,10,0,3,28,0,12,0,68,125,0,4,15,6,5,44,143,5,390,0,0,0,0,51,17.0
readmes.out/most_forked/vinta/awesome-python.md,1344,9274,92091,5,91,0,0,0,0,4902,1,0,0,0,96,0,152,0,870,962,2,0,0,3,84,2,879,1,1850,0,0,0,0,0,0.0
readmes.out/most_forked/udacity/fullstack-nanodegree-vm.md,5,11,116,1,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0
